city,timestamp,temperature,season
New York,2010-04-02,12.88564611681184,spring
New York,2010-04-03,11.930933291368323,spring
New York,2010-04-04,8.338185095522597,spring
New York,2010-04-05,10.253169650322663,spring
New York,2010-04-06,6.95867665616994,spring
New York,2010-04-07,11.330771216962008,spring
New York,2010-04-08,8.048435148730883,spring
New York,2010-04-09,-0.25629697333996226,spring
New York,2010-04-10,12.213521487268881,spring
New York,2010-04-11,22.603287953193245,spring
New York,2010-04-12,6.622272587317277,spring
New York,2010-04-13,3.766697272907483,spring
New York,2010-04-14,14.584444998756462,spring
New York,2010-04-15,1.1322087680198631,spring
New York,2010-04-16,11.025569885817397,spring
New York,2010-04-17,12.998512604026342,spring
New York,2010-04-18,6.907374871838846,spring
New York,2010-04-19,15.767034684089179,spring
New York,2010-04-20,12.655249945777188,spring
New York,2010-04-21,10.990949175019848,spring
New York,2010-04-22,16.008369601015552,spring
New York,2010-04-23,9.645213819871746,spring
New York,2010-04-24,6.243935554447051,spring
New York,2010-04-25,15.333044904837958,spring
New York,2010-04-26,8.558041282931162,spring
New York,2010-04-27,12.593237469897687,spring
New York,2010-04-28,3.0468972116373703,spring
New York,2010-04-29,9.904771240928998,spring
New York,2010-04-30,16.99960743261733,spring
New York,2010-05-01,1.7017273142536986,spring
New York,2010-05-02,10.772624307013745,spring
New York,2010-05-03,5.2098747266678185,spring
New York,2010-05-04,13.426532415514904,spring
New York,2010-05-05,9.86180816678809,spring
New York,2010-05-06,6.331334026538648,spring
New York,2010-05-07,10.04359682715587,spring
New York,2010-05-08,14.03520233958772,spring
New York,2010-05-09,10.108039964730557,spring
New York,2010-05-10,13.994348219072585,spring
New York,2010-05-11,16.55933334230511,spring
New York,2010-05-12,16.162670149315208,spring
New York,2010-05-13,5.2519891821142295,spring
New York,2010-05-14,1.3767111136058023,spring
New York,2010-05-15,20.06839461079237,spring
New York,2010-05-16,2.7868913860080893,spring
New York,2010-05-17,8.807439525596411,spring
New York,2010-05-18,12.925316912845306,spring
New York,2010-05-19,5.179108713220922,spring
New York,2010-05-20,0.9263235018998888,spring
New York,2010-05-21,14.174102858281417,spring
New York,2010-05-22,0.5220927456560194,spring
New York,2010-05-23,12.572579903396603,spring
New York,2010-05-24,10.665217299115694,spring
New York,2010-05-25,16.97602567708161,spring
New York,2010-05-26,14.203487879504262,spring
New York,2010-05-27,11.164011269792327,spring
New York,2010-05-28,21.13344715337963,spring
New York,2010-05-29,7.712253981748427,spring
New York,2010-05-30,12.858426292200283,spring
New York,2010-05-31,11.59665915533043,spring
New York,2010-06-01,35.55698551626668,summer
New York,2010-06-02,22.994449192375395,summer
New York,2010-06-03,21.26547293821414,summer
New York,2010-06-04,29.63773457781968,summer
New York,2010-06-05,25.45974951226122,summer
New York,2010-06-06,22.998426679222952,summer
New York,2010-06-07,23.584782018387923,summer
New York,2010-06-08,30.202950497499657,summer
New York,2010-06-09,29.60329080795835,summer
New York,2010-06-10,25.889375633651788,summer
New York,2010-06-11,30.99679385153488,summer
New York,2010-06-12,26.940099945793126,summer
New York,2010-06-13,30.302725503399728,summer
New York,2010-06-14,19.54938673291989,summer
New York,2010-06-15,30.46581168290219,summer
New York,2010-06-16,21.745713632031546,summer
New York,2010-06-17,23.03072661740321,summer
New York,2010-06-18,30.453124879549627,summer
New York,2010-06-19,26.368756250674906,summer
New York,2010-06-20,28.811766499642392,summer
New York,2010-06-21,27.092976941502773,summer
New York,2010-06-22,20.989940596205955,summer
New York,2010-06-23,32.55279325209382,summer
New York,2010-06-24,24.581699351776525,summer
New York,2010-06-25,26.17958672132853,summer
New York,2010-06-26,22.583365891434866,summer
New York,2010-06-27,24.110153478853253,summer
New York,2010-06-28,29.826133070168417,summer
New York,2010-06-29,22.47225128750651,summer
New York,2010-06-30,20.319359962849724,summer
New York,2010-07-01,24.35259094429786,summer
New York,2010-07-02,16.57585171440558,summer
New York,2010-07-03,22.8564054993176,summer
New York,2010-07-04,36.26646029958094,summer
New York,2010-07-05,13.535453068341656,summer
New York,2010-07-06,20.33322358457769,summer
New York,2010-07-07,20.479697225924763,summer
New York,2010-07-08,29.315871491447467,summer
New York,2010-07-09,22.476610549576513,summer
New York,2010-07-10,27.18713570466473,summer
New York,2010-07-11,30.033803788588088,summer
New York,2010-07-12,27.78925572660831,summer
New York,2010-07-13,20.518532690603426,summer
New York,2010-07-14,26.1174543946837,summer
New York,2010-07-15,34.43375300601448,summer
New York,2010-07-16,19.675033286687402,summer
New York,2010-07-17,24.051958818252505,summer
New York,2010-07-18,20.82321862179158,summer
New York,2010-07-19,29.721188411273655,summer
New York,2010-07-20,27.678669498788036,summer
New York,2010-07-21,27.02647762878197,summer
New York,2010-07-22,26.878082808634737,summer
New York,2010-07-23,27.829688064501234,summer
New York,2010-07-24,36.22895636040721,summer
New York,2010-07-25,28.74457649805839,summer
New York,2010-07-26,17.92137789616739,summer
New York,2010-07-27,16.42113287066804,summer
New York,2010-07-28,33.71098555677552,summer
New York,2010-07-29,23.04363785118104,summer
New York,2010-07-30,24.935108355241738,summer
New York,2010-07-31,17.636605540735037,summer
New York,2010-08-01,27.180409900371206,summer
New York,2010-08-02,33.5106693568413,summer
New York,2010-08-03,18.296663558479636,summer
New York,2010-08-04,27.21597925373256,summer
New York,2010-08-05,23.13675832936692,summer
New York,2010-08-06,21.97563727886021,summer
New York,2010-08-07,21.638020235431974,summer
New York,2010-08-08,30.308738789734896,summer
New York,2010-08-09,21.398045418973677,summer
New York,2010-08-10,17.538500725791593,summer
New York,2010-08-11,21.375057235116564,summer
New York,2010-08-12,27.85420983265285,summer
New York,2010-08-13,20.556529848974762,summer
New York,2010-08-14,21.85303133868282,summer
New York,2010-08-15,24.4441278751486,summer
New York,2010-08-16,29.525912007685715,summer
New York,2010-08-17,32.36917895785148,summer
New York,2010-08-18,17.34823560254357,summer
New York,2010-08-19,26.39570801772521,summer
New York,2010-08-20,21.128777909326388,summer
New York,2010-08-21,27.24978510202326,summer
New York,2010-08-22,28.96644179298532,summer
New York,2010-08-23,22.893230135397722,summer
New York,2010-08-24,25.86655316430605,summer
New York,2010-08-25,21.309320185949186,summer
New York,2010-08-26,20.72712153564686,summer
New York,2010-08-27,27.799532487810637,summer
New York,2010-08-28,33.11554177007244,summer
New York,2010-08-29,25.295958341629838,summer
New York,2010-08-30,18.207292446728903,summer
New York,2010-08-31,34.757841262802714,summer
New York,2010-09-01,12.289881390068263,autumn
New York,2010-09-02,17.486353713932083,autumn
New York,2010-09-03,7.731077774088627,autumn
New York,2010-09-04,17.51586848343882,autumn
New York,2010-09-05,4.371271550228503,autumn
New York,2010-09-06,16.96056838585948,autumn
New York,2010-09-07,13.303860183234606,autumn
New York,2010-09-08,13.440081002299525,autumn
New York,2010-09-09,19.07078697978877,autumn
New York,2010-09-10,15.9344390156618,autumn
New York,2010-09-11,14.568886986466582,autumn
New York,2010-09-12,21.076715993129536,autumn
New York,2010-09-13,10.334209346295786,autumn
New York,2010-09-14,12.204858074958523,autumn
New York,2010-09-15,21.591569700147264,autumn
New York,2010-09-16,10.494812913270245,autumn
New York,2010-09-17,20.15485577133435,autumn
New York,2010-09-18,19.467326209408213,autumn
New York,2010-09-19,20.688851709132905,autumn
New York,2010-09-20,21.3630916319678,autumn
New York,2010-09-21,13.16133458799035,autumn
New York,2010-09-22,14.06951422265485,autumn
New York,2010-09-23,17.851911817806368,autumn
New York,2010-09-24,7.61526834481754,autumn
New York,2010-09-25,15.505591441768674,autumn
New York,2010-09-26,23.23303502977263,autumn
New York,2010-09-27,3.3546725364410825,autumn
New York,2010-09-28,3.497790307768142,autumn
New York,2010-09-29,11.509129785918807,autumn
New York,2010-09-30,10.314162323367347,autumn
New York,2010-10-01,11.783020251461421,autumn
New York,2010-10-02,18.547627619298062,autumn
New York,2010-10-03,8.15219583933484,autumn
New York,2010-10-04,6.762670283595387,autumn
New York,2010-10-05,25.631711139462013,autumn
New York,2010-10-06,10.332088716155596,autumn
New York,2010-10-07,20.418890838091897,autumn
New York,2010-10-08,13.307692730761154,autumn
New York,2010-10-09,21.707014945244026,autumn
New York,2010-10-10,10.227534315136225,autumn
New York,2010-10-11,18.948805623602752,autumn
New York,2010-10-12,14.26220504696681,autumn
New York,2010-10-13,22.352194888485627,autumn
New York,2010-10-14,14.647429674800263,autumn
New York,2010-10-15,7.377776035552879,autumn
New York,2010-10-16,15.039651654300783,autumn
New York,2010-10-17,16.387784607011003,autumn
New York,2010-10-18,16.171404684761015,autumn
New York,2010-10-19,22.306732183528943,autumn
New York,2010-10-20,7.352418439602077,autumn
New York,2010-10-21,14.287397781349798,autumn
New York,2010-10-22,8.79558467159073,autumn
New York,2010-10-23,13.983334103242536,autumn
New York,2010-10-24,21.117999845919783,autumn
New York,2010-10-25,11.339155005318927,autumn
New York,2010-10-26,14.629924695391008,autumn
New York,2010-10-27,8.177745119976489,autumn
New York,2010-10-28,11.905971865512338,autumn
New York,2010-10-29,14.173537252071737,autumn
New York,2010-10-30,16.189924942816972,autumn
New York,2010-10-31,11.792678322707852,autumn
New York,2010-11-01,19.924969721319293,autumn
New York,2010-11-02,8.396573290505085,autumn
New York,2010-11-03,23.3175599714777,autumn
New York,2010-11-04,17.02744670175664,autumn
New York,2010-11-05,15.725660261321867,autumn
New York,2010-11-06,13.699274678275069,autumn
New York,2010-11-07,14.519391136533557,autumn
New York,2010-11-08,12.247144478080216,autumn
New York,2010-11-09,15.902029205970532,autumn
New York,2010-11-10,13.424612118033016,autumn
New York,2010-11-11,7.771089993126799,autumn
New York,2010-11-12,12.303505409419808,autumn
New York,2010-11-13,21.650901142787763,autumn
New York,2010-11-14,10.155193351561458,autumn
New York,2010-11-15,10.40349833987963,autumn
New York,2010-11-16,19.60755998855323,autumn
New York,2010-11-17,16.935246715345183,autumn
New York,2010-11-18,15.643839353476823,autumn
New York,2010-11-19,16.65858469382565,autumn
New York,2010-11-20,10.322998115062402,autumn
New York,2010-11-21,17.399775400695468,autumn
New York,2010-11-22,17.074572773186333,autumn
New York,2010-11-23,19.44431121371654,autumn
New York,2010-11-24,25.42209736270211,autumn
New York,2010-11-25,7.3064771729944145,autumn
New York,2010-11-26,18.14804993094645,autumn
New York,2010-11-27,19.941470668837823,autumn
New York,2010-11-28,14.819724180830917,autumn
New York,2010-11-29,23.249663754258375,autumn
New York,2010-11-30,9.169257385215415,autumn
New York,2010-12-01,-3.7738035865180874,winter
New York,2010-12-02,-8.111631367954041,winter
New York,2010-12-03,1.4963883347161913,winter
New York,2010-12-04,-0.6118497372374527,winter
New York,2010-12-05,-12.19927220512168,winter
New York,2010-12-06,0.9166650302452277,winter
New York,2010-12-07,2.780996151274549,winter
New York,2010-12-08,-3.7629368963894265,winter
New York,2010-12-09,2.7547312437990628,winter
New York,2010-12-10,-1.3809451063086318,winter
New York,2010-12-11,-8.524846291139195,winter
New York,2010-12-12,0.1152270302901884,winter
New York,2010-12-13,9.346547450809698,winter
New York,2010-12-14,1.4439545796885336,winter
New York,2010-12-15,7.296133365034111,winter
New York,2010-12-16,9.771229201062377,winter
New York,2010-12-17,-2.981794583720954,winter
New York,2010-12-18,1.868361274993433,winter
New York,2010-12-19,5.681394170828163,winter
New York,2010-12-20,-1.1241660406533998,winter
New York,2010-12-21,-5.63065341809747,winter
New York,2010-12-22,2.600899366521758,winter
New York,2010-12-23,5.82161015083572,winter
New York,2010-12-24,6.7521584367932554,winter
New York,2010-12-25,2.736683763992228,winter
New York,2010-12-26,3.3923808125256967,winter
New York,2010-12-27,-3.788983920310105,winter
New York,2010-12-28,2.7351031264212584,winter
New York,2010-12-29,-4.2278495787395345,winter
New York,2010-12-30,8.98410352229514,winter
New York,2010-12-31,3.772588125585119,winter
New York,2011-01-01,-7.128006072017921,winter
New York,2011-01-02,-0.9492678675813397,winter
New York,2011-01-03,-1.042073783791745,winter
New York,2011-01-04,7.20602077291875,winter
New York,2011-01-05,-10.803137775957737,winter
New York,2011-01-06,-2.6384982621132065,winter
New York,2011-01-07,-0.5831288298087621,winter
New York,2011-01-08,1.2014588401097666,winter
New York,2011-01-09,-1.1657239798495602,winter
New York,2011-01-10,0.6253603004149628,winter
New York,2011-01-11,1.0001114252481351,winter
New York,2011-01-12,8.860824564129514,winter
New York,2011-01-13,-7.221790631573468,winter
New York,2011-01-14,-6.332764577832871,winter
New York,2011-01-15,9.629568326220978,winter
New York,2011-01-16,-0.8968012630895993,winter
New York,2011-01-17,-6.718180936767394,winter
New York,2011-01-18,-2.5383784940491605,winter
New York,2011-01-19,-5.629721294425529,winter
New York,2011-01-20,3.1957393568133377,winter
New York,2011-01-21,6.411379983635382,winter
New York,2011-01-22,4.084524916769003,winter
New York,2011-01-23,-4.30078487481595,winter
New York,2011-01-24,-0.930786214114543,winter
New York,2011-01-25,-4.027856092716238,winter
New York,2011-01-26,-5.133312127265457,winter
New York,2011-01-27,3.0796693074456045,winter
New York,2011-01-28,-0.2078944304733255,winter
New York,2011-01-29,1.3627508187857995,winter
New York,2011-01-30,-1.842148485972288,winter
New York,2011-01-31,4.093157400960478,winter
New York,2011-02-01,-6.130875666189297,winter
New York,2011-02-02,3.508151327907902,winter
New York,2011-02-03,2.173670711531166,winter
New York,2011-02-04,-6.268487308550375,winter
New York,2011-02-05,3.408125669245243,winter
New York,2011-02-06,-2.201176281935341,winter
New York,2011-02-07,0.6387358241379565,winter
New York,2011-02-08,-1.700409529086454,winter
New York,2011-02-09,-3.0528343035857692,winter
New York,2011-02-10,-2.9341835363660524,winter
New York,2011-02-11,2.0168403468506177,winter
New York,2011-02-12,-7.006172383613833,winter
New York,2011-02-13,-9.978941519747197,winter
New York,2011-02-14,-2.757579989485493,winter
New York,2011-02-15,3.9060649168102928,winter
New York,2011-02-16,7.623044988687692,winter
New York,2011-02-17,-1.3497495784120002,winter
New York,2011-02-18,-5.874619950678655,winter
New York,2011-02-19,-4.501137322113196,winter
New York,2011-02-20,-2.4335268613714884,winter
New York,2011-02-21,3.215535937747989,winter
New York,2011-02-22,-7.819685669340231,winter
New York,2011-02-23,-4.095821703051894,winter
New York,2011-02-24,-5.3032411938136335,winter
New York,2011-02-25,1.3446318818105363,winter
New York,2011-02-26,3.0969167579482293,winter
New York,2011-02-27,4.32327386630654,winter
New York,2011-02-28,-0.3010959302149379,winter
New York,2011-03-01,11.312553857227318,spring
New York,2011-03-02,11.02372762958998,spring
New York,2011-03-03,4.893119174978344,spring
New York,2011-03-04,4.459519930143541,spring
New York,2011-03-05,9.61443226661684,spring
New York,2011-03-06,-0.7082433535336072,spring
New York,2011-03-07,12.149158590600413,spring
New York,2011-03-08,2.3792607017684198,spring
New York,2011-03-09,13.287177944162128,spring
New York,2011-03-10,5.6579571607637895,spring
New York,2011-03-11,8.823487845248106,spring
New York,2011-03-12,8.38939929368003,spring
New York,2011-03-13,9.589376354229701,spring
New York,2011-03-14,7.293285480703491,spring
New York,2011-03-15,15.667275816157954,spring
New York,2011-03-16,11.204603970656365,spring
New York,2011-03-17,8.035269352945132,spring
New York,2011-03-18,2.816665886809062,spring
New York,2011-03-19,13.821158507535682,spring
New York,2011-03-20,4.881471921568873,spring
New York,2011-03-21,7.49358602524147,spring
New York,2011-03-22,14.399538657102717,spring
New York,2011-03-23,8.284289411530025,spring
New York,2011-03-24,4.658473042149691,spring
New York,2011-03-25,11.150277497401976,spring
New York,2011-03-26,13.318485092175276,spring
New York,2011-03-27,11.968168759013288,spring
New York,2011-03-28,5.955753767078779,spring
New York,2011-03-29,12.583749209586415,spring
New York,2011-03-30,12.612573375732321,spring
New York,2011-03-31,2.5834950321812586,spring
New York,2011-04-01,14.844014692061446,spring
New York,2011-04-02,4.463839285610707,spring
New York,2011-04-03,5.166325917480862,spring
New York,2011-04-04,12.187331602421807,spring
New York,2011-04-05,7.288358588214361,spring
New York,2011-04-06,13.636806936414281,spring
New York,2011-04-07,10.879440103612932,spring
New York,2011-04-08,11.206384112925706,spring
New York,2011-04-09,11.053937951174202,spring
New York,2011-04-10,5.517677324221318,spring
New York,2011-04-11,11.219368729831267,spring
New York,2011-04-12,11.913728667591407,spring
New York,2011-04-13,3.509005116818801,spring
New York,2011-04-14,15.025350117367818,spring
New York,2011-04-15,6.270633581206653,spring
New York,2011-04-16,0.8628444781084319,spring
New York,2011-04-17,12.698635156834053,spring
New York,2011-04-18,12.32782144211753,spring
New York,2011-04-19,4.067893365246956,spring
New York,2011-04-20,7.671584358756148,spring
New York,2011-04-21,9.004834037907434,spring
New York,2011-04-22,6.38973109602287,spring
New York,2011-04-23,13.451492388692357,spring
New York,2011-04-24,13.984541465010743,spring
New York,2011-04-25,8.838920064705258,spring
New York,2011-04-26,6.452882472680634,spring
New York,2011-04-27,17.028250154443583,spring
New York,2011-04-28,5.418970630779938,spring
New York,2011-04-29,20.723312967840236,spring
New York,2011-04-30,18.811614939915287,spring
New York,2011-05-01,8.8826434689913,spring
New York,2011-05-02,0.9434253401568409,spring
New York,2011-05-03,2.4257427517587615,spring
New York,2011-05-04,21.027962615201357,spring
New York,2011-05-05,11.891481960317948,spring
New York,2011-05-06,6.573812950702731,spring
New York,2011-05-07,4.051439001317042,spring
New York,2011-05-08,6.074661464571062,spring
New York,2011-05-09,15.946486643904905,spring
New York,2011-05-10,2.7368256230068155,spring
New York,2011-05-11,11.308716196251288,spring
New York,2011-05-12,16.389482369701742,spring
New York,2011-05-13,4.8223631539493645,spring
New York,2011-05-14,8.879483282316635,spring
New York,2011-05-15,15.897304117670902,spring
New York,2011-05-16,5.836922669752474,spring
New York,2011-05-17,13.051497240421956,spring
New York,2011-05-18,14.2124472772524,spring
New York,2011-05-19,18.912697137141063,spring
New York,2011-05-20,21.706168704233768,spring
New York,2011-05-21,19.853589150606993,spring
New York,2011-05-22,13.255792761076385,spring
New York,2011-05-23,11.679891284161927,spring
New York,2011-05-24,-3.527730704599758,spring
New York,2011-05-25,6.703887980144938,spring
New York,2011-05-26,2.04355914432322,spring
New York,2011-05-27,7.511515128940035,spring
New York,2011-05-28,13.252278999569713,spring
New York,2011-05-29,1.9891879826297618,spring
New York,2011-05-30,11.961509913845335,spring
New York,2011-05-31,11.714390210818078,spring
New York,2011-06-01,25.15366226192044,summer
New York,2011-06-02,34.065811385603666,summer
New York,2011-06-03,26.47077110050047,summer
New York,2011-06-04,24.0184506352546,summer
New York,2011-06-05,23.280632597207404,summer
New York,2011-06-06,21.347397539537717,summer
New York,2011-06-07,28.23523273075566,summer
New York,2011-06-08,27.416931150315204,summer
New York,2011-06-09,24.43368518434941,summer
New York,2011-06-10,29.142993103351124,summer
New York,2011-06-11,29.594252680064955,summer
New York,2011-06-12,31.817014386811294,summer
New York,2011-06-13,32.23810516210042,summer
New York,2011-06-14,22.78392014938542,summer
New York,2011-06-15,27.989159777680023,summer
New York,2011-06-16,23.73538223015453,summer
New York,2011-06-17,24.391897859549136,summer
New York,2011-06-18,23.5019066647333,summer
New York,2011-06-19,28.42378025167791,summer
New York,2011-06-20,24.52530317118539,summer
New York,2011-06-21,26.992502557451687,summer
New York,2011-06-22,24.14790365004979,summer
New York,2011-06-23,24.466051366824935,summer
New York,2011-06-24,28.32549303521127,summer
New York,2011-06-25,24.21488585261105,summer
New York,2011-06-26,23.9653253259934,summer
New York,2011-06-27,32.985721503951424,summer
New York,2011-06-28,27.7820769993942,summer
New York,2011-06-29,31.75613907443593,summer
New York,2011-06-30,27.622094200499298,summer
New York,2011-07-01,27.015410544614536,summer
New York,2011-07-02,15.557904173828886,summer
New York,2011-07-03,21.143768180312986,summer
New York,2011-07-04,21.521320520447855,summer
New York,2011-07-05,28.74300558680096,summer
New York,2011-07-06,30.828283165624207,summer
New York,2011-07-07,25.984556275423234,summer
New York,2011-07-08,32.504074377240585,summer
New York,2011-07-09,24.077008620533437,summer
New York,2011-07-10,20.171452691969577,summer
New York,2011-07-11,25.283450347133186,summer
New York,2011-07-12,13.186782944667394,summer
New York,2011-07-13,29.285905728904652,summer
New York,2011-07-14,31.403079534544297,summer
New York,2011-07-15,23.031540308191694,summer
New York,2011-07-16,24.28553204680266,summer
New York,2011-07-17,17.328139532800698,summer
New York,2011-07-18,28.435885928755457,summer
New York,2011-07-19,22.460411987273282,summer
New York,2011-07-20,33.247309379385484,summer
New York,2011-07-21,14.782003395674563,summer
New York,2011-07-22,22.73584505979041,summer
New York,2011-07-23,17.3735374152888,summer
New York,2011-07-24,27.586087346345106,summer
New York,2011-07-25,31.14349792875478,summer
New York,2011-07-26,29.130991106781025,summer
New York,2011-07-27,18.456108005168645,summer
New York,2011-07-28,28.48144134665627,summer
New York,2011-07-29,28.922958077233723,summer
New York,2011-07-30,27.050275645553334,summer
New York,2011-07-31,17.856216811587068,summer
New York,2011-08-01,30.82777197033665,summer
New York,2011-08-02,42.92104212342382,summer
New York,2011-08-03,31.43725058487695,summer
New York,2011-08-04,33.83654453427713,summer
New York,2011-08-05,26.974691616868125,summer
New York,2011-08-06,25.005905995788254,summer
New York,2011-08-07,28.00925968084009,summer
New York,2011-08-08,25.29084592111552,summer
New York,2011-08-09,28.9707246104144,summer
New York,2011-08-10,23.774031183483917,summer
New York,2011-08-11,24.544277209570478,summer
New York,2011-08-12,20.988995288122403,summer
New York,2011-08-13,28.126474484046277,summer
New York,2011-08-14,36.5633991901165,summer
New York,2011-08-15,24.53028513498016,summer
New York,2011-08-16,27.18435931907997,summer
New York,2011-08-17,20.349270297291227,summer
New York,2011-08-18,27.342477789960178,summer
New York,2011-08-19,32.42096986873702,summer
New York,2011-08-20,25.911019751783407,summer
New York,2011-08-21,26.113056307356043,summer
New York,2011-08-22,13.872691702148938,summer
New York,2011-08-23,20.056242502307605,summer
New York,2011-08-24,17.405801347505964,summer
New York,2011-08-25,23.955001361974016,summer
New York,2011-08-26,21.458862744463897,summer
New York,2011-08-27,27.483484590045197,summer
New York,2011-08-28,21.191873725940717,summer
New York,2011-08-29,26.53949443006303,summer
New York,2011-08-30,36.33362077977817,summer
New York,2011-08-31,18.155808917348697,summer
New York,2011-09-01,14.589731812962064,autumn
New York,2011-09-02,9.111148657462095,autumn
New York,2011-09-03,22.049562982551272,autumn
New York,2011-09-04,13.837057578232688,autumn
New York,2011-09-05,11.743091626764944,autumn
New York,2011-09-06,15.45168707385618,autumn
New York,2011-09-07,22.64480902598387,autumn
New York,2011-09-08,16.69026530385024,autumn
New York,2011-09-09,21.193950417543483,autumn
New York,2011-09-10,17.2864576414324,autumn
New York,2011-09-11,16.36489826221942,autumn
New York,2011-09-12,12.522750242843793,autumn
New York,2011-09-13,14.180189354059946,autumn
New York,2011-09-14,6.918189975796103,autumn
New York,2011-09-15,17.884330645086223,autumn
New York,2011-09-16,22.824036244735844,autumn
New York,2011-09-17,9.32994886834324,autumn
New York,2011-09-18,19.855483140670856,autumn
New York,2011-09-19,10.200256641439825,autumn
New York,2011-09-20,8.808142286026047,autumn
New York,2011-09-21,13.39070479897522,autumn
New York,2011-09-22,21.682341520974315,autumn
New York,2011-09-23,13.623915816501295,autumn
New York,2011-09-24,14.857046553634714,autumn
New York,2011-09-25,11.640998655965786,autumn
New York,2011-09-26,13.32048854158114,autumn
New York,2011-09-27,10.50912571089596,autumn
New York,2011-09-28,12.830131290320978,autumn
New York,2011-09-29,8.81026825882563,autumn
New York,2011-09-30,12.048948381676444,autumn
New York,2011-10-01,18.02324990494432,autumn
New York,2011-10-02,17.66932484948613,autumn
New York,2011-10-03,12.329766935628323,autumn
New York,2011-10-04,10.860667165526376,autumn
New York,2011-10-05,16.895887534628322,autumn
New York,2011-10-06,14.107279406042354,autumn
New York,2011-10-07,15.446736974437005,autumn
New York,2011-10-08,8.695430477586347,autumn
New York,2011-10-09,10.009324649966052,autumn
New York,2011-10-10,16.936406526753487,autumn
New York,2011-10-11,13.728402179170534,autumn
New York,2011-10-12,13.83357461896981,autumn
